Label,Notation,Parent Notation,Sort Priority,Description,Original Concept URI
1980-07,1980-07,,1158,,http://reference.data.gov.uk/id/month/1980-07
1980-08,1980-08,,1159,,http://reference.data.gov.uk/id/month/1980-08
1980-09,1980-09,,1160,,http://reference.data.gov.uk/id/month/1980-09
1980-10,1980-10,,1161,,http://reference.data.gov.uk/id/month/1980-10
1980-11,1980-11,,1162,,http://reference.data.gov.uk/id/month/1980-11
1980-12,1980-12,,1163,,http://reference.data.gov.uk/id/month/1980-12
1981-01,1981-01,,1164,,http://reference.data.gov.uk/id/month/1981-01
1981-02,1981-02,,1165,,http://reference.data.gov.uk/id/month/1981-02
1981-03,1981-03,,1166,,http://reference.data.gov.uk/id/month/1981-03
1981-04,1981-04,,1167,,http://reference.data.gov.uk/id/month/1981-04
1981-05,1981-05,,1168,,http://reference.data.gov.uk/id/month/1981-05
1981-06,1981-06,,1169,,http://reference.data.gov.uk/id/month/1981-06
1981-07,1981-07,,1170,,http://reference.data.gov.uk/id/month/1981-07
1981-08,1981-08,,1171,,http://reference.data.gov.uk/id/month/1981-08
1981-09,1981-09,,1172,,http://reference.data.gov.uk/id/month/1981-09
1981-10,1981-10,,1173,,http://reference.data.gov.uk/id/month/1981-10
1981-11,1981-11,,1174,,http://reference.data.gov.uk/id/month/1981-11
1981-12,1981-12,,1175,,http://reference.data.gov.uk/id/month/1981-12
1982-01,1982-01,,1176,,http://reference.data.gov.uk/id/month/1982-01
1982-02,1982-02,,1177,,http://reference.data.gov.uk/id/month/1982-02
1982-03,1982-03,,1178,,http://reference.data.gov.uk/id/month/1982-03
1982-04,1982-04,,1179,,http://reference.data.gov.uk/id/month/1982-04
1982-05,1982-05,,1180,,http://reference.data.gov.uk/id/month/1982-05
1982-06,1982-06,,1181,,http://reference.data.gov.uk/id/month/1982-06
1982-07,1982-07,,1182,,http://reference.data.gov.uk/id/month/1982-07
1982-08,1982-08,,1183,,http://reference.data.gov.uk/id/month/1982-08
1982-09,1982-09,,1184,,http://reference.data.gov.uk/id/month/1982-09
1982-10,1982-10,,1185,,http://reference.data.gov.uk/id/month/1982-10
1982-11,1982-11,,1186,,http://reference.data.gov.uk/id/month/1982-11
1982-12,1982-12,,1187,,http://reference.data.gov.uk/id/month/1982-12
1983-01,1983-01,,1188,,http://reference.data.gov.uk/id/month/1983-01
1983-02,1983-02,,1189,,http://reference.data.gov.uk/id/month/1983-02
1983-03,1983-03,,1190,,http://reference.data.gov.uk/id/month/1983-03
1983-04,1983-04,,1191,,http://reference.data.gov.uk/id/month/1983-04
1983-05,1983-05,,1192,,http://reference.data.gov.uk/id/month/1983-05
1983-06,1983-06,,1193,,http://reference.data.gov.uk/id/month/1983-06
1983-07,1983-07,,1194,,http://reference.data.gov.uk/id/month/1983-07
1983-08,1983-08,,1195,,http://reference.data.gov.uk/id/month/1983-08
1983-09,1983-09,,1196,,http://reference.data.gov.uk/id/month/1983-09
1983-10,1983-10,,1197,,http://reference.data.gov.uk/id/month/1983-10
1983-11,1983-11,,1198,,http://reference.data.gov.uk/id/month/1983-11
1983-12,1983-12,,1199,,http://reference.data.gov.uk/id/month/1983-12
1984-01,1984-01,,1200,,http://reference.data.gov.uk/id/month/1984-01
1984-02,1984-02,,1201,,http://reference.data.gov.uk/id/month/1984-02
1984-03,1984-03,,1202,,http://reference.data.gov.uk/id/month/1984-03
1984-04,1984-04,,1203,,http://reference.data.gov.uk/id/month/1984-04
1984-05,1984-05,,1204,,http://reference.data.gov.uk/id/month/1984-05
1984-06,1984-06,,1205,,http://reference.data.gov.uk/id/month/1984-06
1984-07,1984-07,,1206,,http://reference.data.gov.uk/id/month/1984-07
1984-08,1984-08,,1207,,http://reference.data.gov.uk/id/month/1984-08
1984-09,1984-09,,1208,,http://reference.data.gov.uk/id/month/1984-09
1984-10,1984-10,,1209,,http://reference.data.gov.uk/id/month/1984-10
1984-11,1984-11,,1210,,http://reference.data.gov.uk/id/month/1984-11
1984-12,1984-12,,1211,,http://reference.data.gov.uk/id/month/1984-12
1985-01,1985-01,,1212,,http://reference.data.gov.uk/id/month/1985-01
1985-02,1985-02,,1213,,http://reference.data.gov.uk/id/month/1985-02
1985-03,1985-03,,1214,,http://reference.data.gov.uk/id/month/1985-03
1985-04,1985-04,,1215,,http://reference.data.gov.uk/id/month/1985-04
1985-05,1985-05,,1216,,http://reference.data.gov.uk/id/month/1985-05
1985-06,1985-06,,1217,,http://reference.data.gov.uk/id/month/1985-06
1985-07,1985-07,,1218,,http://reference.data.gov.uk/id/month/1985-07
1985-08,1985-08,,1219,,http://reference.data.gov.uk/id/month/1985-08
1985-09,1985-09,,1220,,http://reference.data.gov.uk/id/month/1985-09
1985-10,1985-10,,1221,,http://reference.data.gov.uk/id/month/1985-10
1985-11,1985-11,,1222,,http://reference.data.gov.uk/id/month/1985-11
1985-12,1985-12,,1223,,http://reference.data.gov.uk/id/month/1985-12
1986-01,1986-01,,1224,,http://reference.data.gov.uk/id/month/1986-01
1986-02,1986-02,,1225,,http://reference.data.gov.uk/id/month/1986-02
1986-03,1986-03,,1226,,http://reference.data.gov.uk/id/month/1986-03
1986-04,1986-04,,1227,,http://reference.data.gov.uk/id/month/1986-04
1986-05,1986-05,,1228,,http://reference.data.gov.uk/id/month/1986-05
1986-06,1986-06,,1229,,http://reference.data.gov.uk/id/month/1986-06
1986-07,1986-07,,1230,,http://reference.data.gov.uk/id/month/1986-07
1986-08,1986-08,,1231,,http://reference.data.gov.uk/id/month/1986-08
1986-09,1986-09,,1232,,http://reference.data.gov.uk/id/month/1986-09
1986-10,1986-10,,1233,,http://reference.data.gov.uk/id/month/1986-10
1986-11,1986-11,,1234,,http://reference.data.gov.uk/id/month/1986-11
1986-12,1986-12,,1235,,http://reference.data.gov.uk/id/month/1986-12
1987-01,1987-01,,1236,,http://reference.data.gov.uk/id/month/1987-01
1987-02,1987-02,,1237,,http://reference.data.gov.uk/id/month/1987-02
1987-03,1987-03,,1238,,http://reference.data.gov.uk/id/month/1987-03
1987-04,1987-04,,1239,,http://reference.data.gov.uk/id/month/1987-04
1987-05,1987-05,,1240,,http://reference.data.gov.uk/id/month/1987-05
1987-06,1987-06,,1241,,http://reference.data.gov.uk/id/month/1987-06
1987-07,1987-07,,1242,,http://reference.data.gov.uk/id/month/1987-07
1987-08,1987-08,,1243,,http://reference.data.gov.uk/id/month/1987-08
1987-09,1987-09,,1244,,http://reference.data.gov.uk/id/month/1987-09
1987-10,1987-10,,1245,,http://reference.data.gov.uk/id/month/1987-10
1987-11,1987-11,,1246,,http://reference.data.gov.uk/id/month/1987-11
1987-12,1987-12,,1247,,http://reference.data.gov.uk/id/month/1987-12
1988-01,1988-01,,1248,,http://reference.data.gov.uk/id/month/1988-01
1988-02,1988-02,,1249,,http://reference.data.gov.uk/id/month/1988-02
1988-03,1988-03,,1250,,http://reference.data.gov.uk/id/month/1988-03
1988-04,1988-04,,1251,,http://reference.data.gov.uk/id/month/1988-04
1988-05,1988-05,,1252,,http://reference.data.gov.uk/id/month/1988-05
1988-06,1988-06,,1253,,http://reference.data.gov.uk/id/month/1988-06
1988-07,1988-07,,1254,,http://reference.data.gov.uk/id/month/1988-07
1988-08,1988-08,,1255,,http://reference.data.gov.uk/id/month/1988-08
1988-09,1988-09,,1256,,http://reference.data.gov.uk/id/month/1988-09
1988-10,1988-10,,1257,,http://reference.data.gov.uk/id/month/1988-10
1988-11,1988-11,,1258,,http://reference.data.gov.uk/id/month/1988-11
1988-12,1988-12,,1259,,http://reference.data.gov.uk/id/month/1988-12
1989-01,1989-01,,1260,,http://reference.data.gov.uk/id/month/1989-01
1989-02,1989-02,,1261,,http://reference.data.gov.uk/id/month/1989-02
1989-03,1989-03,,1262,,http://reference.data.gov.uk/id/month/1989-03
1989-04,1989-04,,1263,,http://reference.data.gov.uk/id/month/1989-04
1989-05,1989-05,,1264,,http://reference.data.gov.uk/id/month/1989-05
1989-06,1989-06,,1265,,http://reference.data.gov.uk/id/month/1989-06
1989-07,1989-07,,1266,,http://reference.data.gov.uk/id/month/1989-07
1989-08,1989-08,,1267,,http://reference.data.gov.uk/id/month/1989-08
1989-09,1989-09,,1268,,http://reference.data.gov.uk/id/month/1989-09
1989-10,1989-10,,1269,,http://reference.data.gov.uk/id/month/1989-10
1989-11,1989-11,,1270,,http://reference.data.gov.uk/id/month/1989-11
1989-12,1989-12,,1271,,http://reference.data.gov.uk/id/month/1989-12
1990-01,1990-01,,1272,,http://reference.data.gov.uk/id/month/1990-01
1990-02,1990-02,,1273,,http://reference.data.gov.uk/id/month/1990-02
1990-03,1990-03,,1274,,http://reference.data.gov.uk/id/month/1990-03
1990-04,1990-04,,1275,,http://reference.data.gov.uk/id/month/1990-04
1990-05,1990-05,,1276,,http://reference.data.gov.uk/id/month/1990-05
1990-06,1990-06,,1277,,http://reference.data.gov.uk/id/month/1990-06
1990-07,1990-07,,1278,,http://reference.data.gov.uk/id/month/1990-07
1990-08,1990-08,,1279,,http://reference.data.gov.uk/id/month/1990-08
1990-09,1990-09,,1280,,http://reference.data.gov.uk/id/month/1990-09
1990-10,1990-10,,1281,,http://reference.data.gov.uk/id/month/1990-10
1990-11,1990-11,,1282,,http://reference.data.gov.uk/id/month/1990-11
1990-12,1990-12,,1283,,http://reference.data.gov.uk/id/month/1990-12
1991-01,1991-01,,1284,,http://reference.data.gov.uk/id/month/1991-01
1991-02,1991-02,,1285,,http://reference.data.gov.uk/id/month/1991-02
1991-03,1991-03,,1286,,http://reference.data.gov.uk/id/month/1991-03
1991-04,1991-04,,1287,,http://reference.data.gov.uk/id/month/1991-04
1991-05,1991-05,,1288,,http://reference.data.gov.uk/id/month/1991-05
1991-06,1991-06,,1289,,http://reference.data.gov.uk/id/month/1991-06
1991-07,1991-07,,1290,,http://reference.data.gov.uk/id/month/1991-07
1991-08,1991-08,,1291,,http://reference.data.gov.uk/id/month/1991-08
1991-09,1991-09,,1292,,http://reference.data.gov.uk/id/month/1991-09
1991-10,1991-10,,1293,,http://reference.data.gov.uk/id/month/1991-10
1991-11,1991-11,,1294,,http://reference.data.gov.uk/id/month/1991-11
1991-12,1991-12,,1295,,http://reference.data.gov.uk/id/month/1991-12
1992-01,1992-01,,1296,,http://reference.data.gov.uk/id/month/1992-01
1992-02,1992-02,,1297,,http://reference.data.gov.uk/id/month/1992-02
1992-03,1992-03,,1298,,http://reference.data.gov.uk/id/month/1992-03
1992-04,1992-04,,1299,,http://reference.data.gov.uk/id/month/1992-04
1992-05,1992-05,,1300,,http://reference.data.gov.uk/id/month/1992-05
1992-06,1992-06,,1301,,http://reference.data.gov.uk/id/month/1992-06
1992-07,1992-07,,1302,,http://reference.data.gov.uk/id/month/1992-07
1992-08,1992-08,,1303,,http://reference.data.gov.uk/id/month/1992-08
1992-09,1992-09,,1304,,http://reference.data.gov.uk/id/month/1992-09
1992-10,1992-10,,1305,,http://reference.data.gov.uk/id/month/1992-10
1992-11,1992-11,,1306,,http://reference.data.gov.uk/id/month/1992-11
1992-12,1992-12,,1307,,http://reference.data.gov.uk/id/month/1992-12
1993-01,1993-01,,1308,,http://reference.data.gov.uk/id/month/1993-01
1993-02,1993-02,,1309,,http://reference.data.gov.uk/id/month/1993-02
1993-03,1993-03,,1310,,http://reference.data.gov.uk/id/month/1993-03
1993-04,1993-04,,1311,,http://reference.data.gov.uk/id/month/1993-04
1993-05,1993-05,,1312,,http://reference.data.gov.uk/id/month/1993-05
1993-06,1993-06,,1313,,http://reference.data.gov.uk/id/month/1993-06
1993-07,1993-07,,1314,,http://reference.data.gov.uk/id/month/1993-07
1993-08,1993-08,,1315,,http://reference.data.gov.uk/id/month/1993-08
1993-09,1993-09,,1316,,http://reference.data.gov.uk/id/month/1993-09
1993-10,1993-10,,1317,,http://reference.data.gov.uk/id/month/1993-10
1993-11,1993-11,,1318,,http://reference.data.gov.uk/id/month/1993-11
1993-12,1993-12,,1319,,http://reference.data.gov.uk/id/month/1993-12
1994-01,1994-01,,1320,,http://reference.data.gov.uk/id/month/1994-01
1994-02,1994-02,,1321,,http://reference.data.gov.uk/id/month/1994-02
1994-03,1994-03,,1322,,http://reference.data.gov.uk/id/month/1994-03
1994-04,1994-04,,1323,,http://reference.data.gov.uk/id/month/1994-04
1994-05,1994-05,,1324,,http://reference.data.gov.uk/id/month/1994-05
1994-06,1994-06,,1325,,http://reference.data.gov.uk/id/month/1994-06
1994-07,1994-07,,1326,,http://reference.data.gov.uk/id/month/1994-07
1994-08,1994-08,,1327,,http://reference.data.gov.uk/id/month/1994-08
1994-09,1994-09,,1328,,http://reference.data.gov.uk/id/month/1994-09
1994-10,1994-10,,1329,,http://reference.data.gov.uk/id/month/1994-10
1994-11,1994-11,,1330,,http://reference.data.gov.uk/id/month/1994-11
1994-12,1994-12,,1331,,http://reference.data.gov.uk/id/month/1994-12
1995-01,1995-01,,1332,,http://reference.data.gov.uk/id/month/1995-01
1995-02,1995-02,,1333,,http://reference.data.gov.uk/id/month/1995-02
1995-03,1995-03,,1334,,http://reference.data.gov.uk/id/month/1995-03
1995-04,1995-04,,1335,,http://reference.data.gov.uk/id/month/1995-04
1995-05,1995-05,,1336,,http://reference.data.gov.uk/id/month/1995-05
1995-06,1995-06,,1337,,http://reference.data.gov.uk/id/month/1995-06
1995-07,1995-07,,1338,,http://reference.data.gov.uk/id/month/1995-07
1995-08,1995-08,,1339,,http://reference.data.gov.uk/id/month/1995-08
1995-09,1995-09,,1340,,http://reference.data.gov.uk/id/month/1995-09
1995-10,1995-10,,1341,,http://reference.data.gov.uk/id/month/1995-10
1995-11,1995-11,,1342,,http://reference.data.gov.uk/id/month/1995-11
1995-12,1995-12,,1343,,http://reference.data.gov.uk/id/month/1995-12
1996-01,1996-01,,1344,,http://reference.data.gov.uk/id/month/1996-01
1996-02,1996-02,,1345,,http://reference.data.gov.uk/id/month/1996-02
1996-03,1996-03,,1346,,http://reference.data.gov.uk/id/month/1996-03
1996-04,1996-04,,1347,,http://reference.data.gov.uk/id/month/1996-04
1996-05,1996-05,,1348,,http://reference.data.gov.uk/id/month/1996-05
1996-06,1996-06,,1349,,http://reference.data.gov.uk/id/month/1996-06
1996-07,1996-07,,1350,,http://reference.data.gov.uk/id/month/1996-07
1996-08,1996-08,,1351,,http://reference.data.gov.uk/id/month/1996-08
1996-09,1996-09,,1352,,http://reference.data.gov.uk/id/month/1996-09
1996-10,1996-10,,1353,,http://reference.data.gov.uk/id/month/1996-10
1996-11,1996-11,,1354,,http://reference.data.gov.uk/id/month/1996-11
1996-12,1996-12,,1355,,http://reference.data.gov.uk/id/month/1996-12
1997-01,1997-01,,1356,,http://reference.data.gov.uk/id/month/1997-01
1997-02,1997-02,,1357,,http://reference.data.gov.uk/id/month/1997-02
1997-03,1997-03,,1358,,http://reference.data.gov.uk/id/month/1997-03
1997-04,1997-04,,1359,,http://reference.data.gov.uk/id/month/1997-04
1997-05,1997-05,,1360,,http://reference.data.gov.uk/id/month/1997-05
1997-06,1997-06,,1361,,http://reference.data.gov.uk/id/month/1997-06
1997-07,1997-07,,1362,,http://reference.data.gov.uk/id/month/1997-07
1997-08,1997-08,,1363,,http://reference.data.gov.uk/id/month/1997-08
1997-09,1997-09,,1364,,http://reference.data.gov.uk/id/month/1997-09
1997-10,1997-10,,1365,,http://reference.data.gov.uk/id/month/1997-10
1997-11,1997-11,,1366,,http://reference.data.gov.uk/id/month/1997-11
1997-12,1997-12,,1367,,http://reference.data.gov.uk/id/month/1997-12
1998-01,1998-01,,1368,,http://reference.data.gov.uk/id/month/1998-01
1998-02,1998-02,,1369,,http://reference.data.gov.uk/id/month/1998-02
1998-03,1998-03,,1370,,http://reference.data.gov.uk/id/month/1998-03
1998-04,1998-04,,1371,,http://reference.data.gov.uk/id/month/1998-04
1998-05,1998-05,,1372,,http://reference.data.gov.uk/id/month/1998-05
1998-06,1998-06,,1373,,http://reference.data.gov.uk/id/month/1998-06
1998-07,1998-07,,1374,,http://reference.data.gov.uk/id/month/1998-07
1998-08,1998-08,,1375,,http://reference.data.gov.uk/id/month/1998-08
1998-09,1998-09,,1376,,http://reference.data.gov.uk/id/month/1998-09
1998-10,1998-10,,1377,,http://reference.data.gov.uk/id/month/1998-10
1998-11,1998-11,,1378,,http://reference.data.gov.uk/id/month/1998-11
1998-12,1998-12,,1379,,http://reference.data.gov.uk/id/month/1998-12
1999-01,1999-01,,1380,,http://reference.data.gov.uk/id/month/1999-01
1999-02,1999-02,,1381,,http://reference.data.gov.uk/id/month/1999-02
1999-03,1999-03,,1382,,http://reference.data.gov.uk/id/month/1999-03
1999-04,1999-04,,1383,,http://reference.data.gov.uk/id/month/1999-04
1999-05,1999-05,,1384,,http://reference.data.gov.uk/id/month/1999-05
1999-06,1999-06,,1385,,http://reference.data.gov.uk/id/month/1999-06
1999-07,1999-07,,1386,,http://reference.data.gov.uk/id/month/1999-07
1999-08,1999-08,,1387,,http://reference.data.gov.uk/id/month/1999-08
1999-09,1999-09,,1388,,http://reference.data.gov.uk/id/month/1999-09
1999-10,1999-10,,1389,,http://reference.data.gov.uk/id/month/1999-10
1999-11,1999-11,,1390,,http://reference.data.gov.uk/id/month/1999-11
1999-12,1999-12,,1391,,http://reference.data.gov.uk/id/month/1999-12
2000-01,2000-01,,1392,,http://reference.data.gov.uk/id/month/2000-01
2000-02,2000-02,,1393,,http://reference.data.gov.uk/id/month/2000-02
2000-03,2000-03,,1394,,http://reference.data.gov.uk/id/month/2000-03
2000-04,2000-04,,1395,,http://reference.data.gov.uk/id/month/2000-04
2000-05,2000-05,,1396,,http://reference.data.gov.uk/id/month/2000-05
2000-06,2000-06,,1397,,http://reference.data.gov.uk/id/month/2000-06
2000-07,2000-07,,1398,,http://reference.data.gov.uk/id/month/2000-07
2000-08,2000-08,,1399,,http://reference.data.gov.uk/id/month/2000-08
2000-09,2000-09,,1400,,http://reference.data.gov.uk/id/month/2000-09
2000-10,2000-10,,1401,,http://reference.data.gov.uk/id/month/2000-10
2000-11,2000-11,,1402,,http://reference.data.gov.uk/id/month/2000-11
2000-12,2000-12,,1403,,http://reference.data.gov.uk/id/month/2000-12
2001-01,2001-01,,1404,,http://reference.data.gov.uk/id/month/2001-01
2001-02,2001-02,,1405,,http://reference.data.gov.uk/id/month/2001-02
2001-03,2001-03,,1406,,http://reference.data.gov.uk/id/month/2001-03
2001-04,2001-04,,1407,,http://reference.data.gov.uk/id/month/2001-04
2001-05,2001-05,,1408,,http://reference.data.gov.uk/id/month/2001-05
2001-06,2001-06,,1409,,http://reference.data.gov.uk/id/month/2001-06
2001-07,2001-07,,1410,,http://reference.data.gov.uk/id/month/2001-07
2001-08,2001-08,,1411,,http://reference.data.gov.uk/id/month/2001-08
2001-09,2001-09,,1412,,http://reference.data.gov.uk/id/month/2001-09
2001-10,2001-10,,1413,,http://reference.data.gov.uk/id/month/2001-10
2001-11,2001-11,,1414,,http://reference.data.gov.uk/id/month/2001-11
2001-12,2001-12,,1415,,http://reference.data.gov.uk/id/month/2001-12
2002-01,2002-01,,1416,,http://reference.data.gov.uk/id/month/2002-01
2002-02,2002-02,,1417,,http://reference.data.gov.uk/id/month/2002-02
2002-03,2002-03,,1418,,http://reference.data.gov.uk/id/month/2002-03
2002-04,2002-04,,1419,,http://reference.data.gov.uk/id/month/2002-04
2002-05,2002-05,,1420,,http://reference.data.gov.uk/id/month/2002-05
2002-06,2002-06,,1421,,http://reference.data.gov.uk/id/month/2002-06
2002-07,2002-07,,1422,,http://reference.data.gov.uk/id/month/2002-07
2002-08,2002-08,,1423,,http://reference.data.gov.uk/id/month/2002-08
2002-09,2002-09,,1424,,http://reference.data.gov.uk/id/month/2002-09
2002-10,2002-10,,1425,,http://reference.data.gov.uk/id/month/2002-10
2002-11,2002-11,,1426,,http://reference.data.gov.uk/id/month/2002-11
2002-12,2002-12,,1427,,http://reference.data.gov.uk/id/month/2002-12
2003-01,2003-01,,1428,,http://reference.data.gov.uk/id/month/2003-01
2003-02,2003-02,,1429,,http://reference.data.gov.uk/id/month/2003-02
2003-03,2003-03,,1430,,http://reference.data.gov.uk/id/month/2003-03
2003-04,2003-04,,1431,,http://reference.data.gov.uk/id/month/2003-04
2003-05,2003-05,,1432,,http://reference.data.gov.uk/id/month/2003-05
2003-06,2003-06,,1433,,http://reference.data.gov.uk/id/month/2003-06
2003-07,2003-07,,1434,,http://reference.data.gov.uk/id/month/2003-07
2003-08,2003-08,,1435,,http://reference.data.gov.uk/id/month/2003-08
2003-09,2003-09,,1436,,http://reference.data.gov.uk/id/month/2003-09
2003-10,2003-10,,1437,,http://reference.data.gov.uk/id/month/2003-10
2003-11,2003-11,,1438,,http://reference.data.gov.uk/id/month/2003-11
2003-12,2003-12,,1439,,http://reference.data.gov.uk/id/month/2003-12
2004-01,2004-01,,1440,,http://reference.data.gov.uk/id/month/2004-01
2004-02,2004-02,,1441,,http://reference.data.gov.uk/id/month/2004-02
2004-03,2004-03,,1442,,http://reference.data.gov.uk/id/month/2004-03
2004-04,2004-04,,1443,,http://reference.data.gov.uk/id/month/2004-04
2004-05,2004-05,,1444,,http://reference.data.gov.uk/id/month/2004-05
2004-06,2004-06,,1445,,http://reference.data.gov.uk/id/month/2004-06
2004-07,2004-07,,1446,,http://reference.data.gov.uk/id/month/2004-07
2004-08,2004-08,,1447,,http://reference.data.gov.uk/id/month/2004-08
2004-09,2004-09,,1448,,http://reference.data.gov.uk/id/month/2004-09
2004-10,2004-10,,1449,,http://reference.data.gov.uk/id/month/2004-10
2004-11,2004-11,,1450,,http://reference.data.gov.uk/id/month/2004-11
2004-12,2004-12,,1451,,http://reference.data.gov.uk/id/month/2004-12
2005-01,2005-01,,1452,,http://reference.data.gov.uk/id/month/2005-01
2005-02,2005-02,,1453,,http://reference.data.gov.uk/id/month/2005-02
2005-03,2005-03,,1454,,http://reference.data.gov.uk/id/month/2005-03
2005-04,2005-04,,1455,,http://reference.data.gov.uk/id/month/2005-04
2005-05,2005-05,,1456,,http://reference.data.gov.uk/id/month/2005-05
2005-06,2005-06,,1457,,http://reference.data.gov.uk/id/month/2005-06
2005-07,2005-07,,1458,,http://reference.data.gov.uk/id/month/2005-07
2005-08,2005-08,,1459,,http://reference.data.gov.uk/id/month/2005-08
2005-09,2005-09,,1460,,http://reference.data.gov.uk/id/month/2005-09
2005-10,2005-10,,1461,,http://reference.data.gov.uk/id/month/2005-10
2005-11,2005-11,,1462,,http://reference.data.gov.uk/id/month/2005-11
2005-12,2005-12,,1463,,http://reference.data.gov.uk/id/month/2005-12
2006-01,2006-01,,1464,,http://reference.data.gov.uk/id/month/2006-01
2006-02,2006-02,,1465,,http://reference.data.gov.uk/id/month/2006-02
2006-03,2006-03,,1466,,http://reference.data.gov.uk/id/month/2006-03
2006-04,2006-04,,1467,,http://reference.data.gov.uk/id/month/2006-04
2006-05,2006-05,,1468,,http://reference.data.gov.uk/id/month/2006-05
2006-06,2006-06,,1469,,http://reference.data.gov.uk/id/month/2006-06
2006-07,2006-07,,1470,,http://reference.data.gov.uk/id/month/2006-07
2006-08,2006-08,,1471,,http://reference.data.gov.uk/id/month/2006-08
2006-09,2006-09,,1472,,http://reference.data.gov.uk/id/month/2006-09
2006-10,2006-10,,1473,,http://reference.data.gov.uk/id/month/2006-10
2006-11,2006-11,,1474,,http://reference.data.gov.uk/id/month/2006-11
2006-12,2006-12,,1475,,http://reference.data.gov.uk/id/month/2006-12
2007-01,2007-01,,1476,,http://reference.data.gov.uk/id/month/2007-01
2007-02,2007-02,,1477,,http://reference.data.gov.uk/id/month/2007-02
2007-03,2007-03,,1478,,http://reference.data.gov.uk/id/month/2007-03
2007-04,2007-04,,1479,,http://reference.data.gov.uk/id/month/2007-04
2007-05,2007-05,,1480,,http://reference.data.gov.uk/id/month/2007-05
2007-06,2007-06,,1481,,http://reference.data.gov.uk/id/month/2007-06
2007-07,2007-07,,1482,,http://reference.data.gov.uk/id/month/2007-07
2007-08,2007-08,,1483,,http://reference.data.gov.uk/id/month/2007-08
2007-09,2007-09,,1484,,http://reference.data.gov.uk/id/month/2007-09
2007-10,2007-10,,1485,,http://reference.data.gov.uk/id/month/2007-10
2007-11,2007-11,,1486,,http://reference.data.gov.uk/id/month/2007-11
2007-12,2007-12,,1487,,http://reference.data.gov.uk/id/month/2007-12
2008-01,2008-01,,1488,,http://reference.data.gov.uk/id/month/2008-01
2008-02,2008-02,,1489,,http://reference.data.gov.uk/id/month/2008-02
2008-03,2008-03,,1490,,http://reference.data.gov.uk/id/month/2008-03
2008-04,2008-04,,1491,,http://reference.data.gov.uk/id/month/2008-04
2008-05,2008-05,,1492,,http://reference.data.gov.uk/id/month/2008-05
2008-06,2008-06,,1493,,http://reference.data.gov.uk/id/month/2008-06
2008-07,2008-07,,1494,,http://reference.data.gov.uk/id/month/2008-07
2008-08,2008-08,,1495,,http://reference.data.gov.uk/id/month/2008-08
2008-09,2008-09,,1496,,http://reference.data.gov.uk/id/month/2008-09
2008-10,2008-10,,1497,,http://reference.data.gov.uk/id/month/2008-10
2008-11,2008-11,,1498,,http://reference.data.gov.uk/id/month/2008-11
2008-12,2008-12,,1499,,http://reference.data.gov.uk/id/month/2008-12
2009-01,2009-01,,1500,,http://reference.data.gov.uk/id/month/2009-01
2009-02,2009-02,,1501,,http://reference.data.gov.uk/id/month/2009-02
2009-03,2009-03,,1502,,http://reference.data.gov.uk/id/month/2009-03
2009-04,2009-04,,1503,,http://reference.data.gov.uk/id/month/2009-04
2009-05,2009-05,,1504,,http://reference.data.gov.uk/id/month/2009-05
2009-06,2009-06,,1505,,http://reference.data.gov.uk/id/month/2009-06
2009-07,2009-07,,1506,,http://reference.data.gov.uk/id/month/2009-07
2009-08,2009-08,,1507,,http://reference.data.gov.uk/id/month/2009-08
2009-09,2009-09,,1508,,http://reference.data.gov.uk/id/month/2009-09
2009-10,2009-10,,1509,,http://reference.data.gov.uk/id/month/2009-10
2009-11,2009-11,,1510,,http://reference.data.gov.uk/id/month/2009-11
2009-12,2009-12,,1511,,http://reference.data.gov.uk/id/month/2009-12
2010-01,2010-01,,1512,,http://reference.data.gov.uk/id/month/2010-01
2010-02,2010-02,,1513,,http://reference.data.gov.uk/id/month/2010-02
2010-03,2010-03,,1514,,http://reference.data.gov.uk/id/month/2010-03
2010-04,2010-04,,1515,,http://reference.data.gov.uk/id/month/2010-04
2010-05,2010-05,,1516,,http://reference.data.gov.uk/id/month/2010-05
2010-06,2010-06,,1517,,http://reference.data.gov.uk/id/month/2010-06
2010-07,2010-07,,1518,,http://reference.data.gov.uk/id/month/2010-07
2010-08,2010-08,,1519,,http://reference.data.gov.uk/id/month/2010-08
2010-09,2010-09,,1520,,http://reference.data.gov.uk/id/month/2010-09
2010-10,2010-10,,1521,,http://reference.data.gov.uk/id/month/2010-10
2010-11,2010-11,,1522,,http://reference.data.gov.uk/id/month/2010-11
2010-12,2010-12,,1523,,http://reference.data.gov.uk/id/month/2010-12
2011-01,2011-01,,1524,,http://reference.data.gov.uk/id/month/2011-01
2011-02,2011-02,,1525,,http://reference.data.gov.uk/id/month/2011-02
2011-03,2011-03,,1526,,http://reference.data.gov.uk/id/month/2011-03
2011-04,2011-04,,1527,,http://reference.data.gov.uk/id/month/2011-04
2011-05,2011-05,,1528,,http://reference.data.gov.uk/id/month/2011-05
2011-06,2011-06,,1529,,http://reference.data.gov.uk/id/month/2011-06
2011-07,2011-07,,1530,,http://reference.data.gov.uk/id/month/2011-07
2011-08,2011-08,,1531,,http://reference.data.gov.uk/id/month/2011-08
2011-09,2011-09,,1532,,http://reference.data.gov.uk/id/month/2011-09
2011-10,2011-10,,1533,,http://reference.data.gov.uk/id/month/2011-10
2011-11,2011-11,,1534,,http://reference.data.gov.uk/id/month/2011-11
